TransactionID,Date,Year,Quarter,Month,Week,Day,State,City,ZipCode,Gender,AgeCat,AgentSince,Position,LotArea,Bedrooms,Bathrooms,Kitchens,Floors,ParkingArea,BuiltSince,Condition,ListingType,NumVisits,MaintenanceExp,AskedAmount,TransactionValue,CommissionRate,CommissionValue,NegotiationDays,ClosingDays
419,2022-07-03,2022,3,7,27,3,New York,New York City,10125,Male,Middle Aged,5,Property Manager,1079,2,2,1,1,3,74,Excellent,Sale,1,6945,737508.0,700383.0,5.8,49828.0,62,0
420,2022-03-05,2022,1,3,10,5,Texas,Lubbock,73189,Female,Middle Aged,5,Property Manager,2627,4,4,2,1,386,49,Poor,Rental,2,13322,577866.0,917728.0,5.1,11896.0,25,922
421,2021-11-11,2021,4,11,45,11,South Dakota,Sioux Falls,57105,Female,Adult,4,Property Manager,3905,5,5,2,2,609,67,Poor,Sale,2,2686,321969.0,195934.0,4.5,6056.0,56,0
422,2021-05-04,2021,2,5,18,4,Texas,Dallas,75358,Male,Senior,5,Real Estate Agent,554,1,1,1,1,46,69,Excellent,Sale,1,2305,806688.0,611496.0,5.6,7246.0,143,0
423,2021-11-21,2021,4,11,47,21,Florida,Fort Myers,33994,Female,Senior,3,Listing Coordinator,4222,5,5,2,2,113,24,Poor,Sale,0,5430,329383.0,269404.0,8.085337309309375,29500.0,0,960
424,2021-04-14,2021,2,4,15,14,Michigan,Grand Rapids,49560,Female,Adult,2,Property Manager,1864,3,3,2,1,139,14,Excellent,Rental,0,6465,580597.0,843092.0,4.6,38089.0,0,94
425,2023-12-09,2023,4,12,49,9,Texas,Irving,75037,Female,Adult,4,Real Estate Agent,1085,2,2,1,1,129,10,Poor,Rental,1,9994,325762.0,326280.0,4.9,19278.0,181,0
426,2023-07-25,2023,3,7,30,25,Florida,Tampa,33673,Male,Middle Aged,1,Listing Coordinator,3852,5,5,2,2,560,68,Poor,Sale,1,0,483967.0,817389.0,4.5,4877.0,173,742
427,2023-10-02,2023,4,10,40,2,Texas,Amarillo,79165,Female,Adult,3,Broker Associate,4081,5,5,2,2,633,31,Average,Rental,2,2591,848651.0,585099.0,3.8,39209.0,143,6
428,2021-08-17,2021,3,8,33,17,Mississippi,Jackson,39282,Female,Middle Aged,1,Property Manager,1433,3,3,1,1,121,9,Average,Sale,2,0,199163.0,536286.0,4.9,15761.0,17,0
429,2023-12-26,2023,4,12,52,26,Texas,Amarillo,79188,Female,Middle Aged,5,Property Manager,3202,4,4,2,2,16,54,Excellent,Sale,1,1238,996571.0,849149.0,4.5,42732.0,118,224
430,2022-06-06,2022,2,6,23,6,District of Columbia,Washington,20535,Female,Senior,2,Broker Associate,2573,4,4,2,1,512,4,Average,Sale,2,6200,428781.0,617755.0,4.7,48837.0,36,840
431,2022-07-06,2022,3,7,27,6,Texas,Dallas,75236,Male,Adult,3,Broker Associate,2057,3,3,2,1,367,30,Average,Rental,1,4628,601231.0,729218.0,2.6,22095.0,158,0
432,2022-01-25,2022,1,1,4,25,Kansas,Shawnee Mission,66286,Male,Adult,4,Real Estate Agent,771,1,1,1,1,78,73,Poor,Sale,1,0,793151.0,596111.0,4.5,37222.0,92,0
433,2023-07-29,2023,3,7,30,29,Idaho,Idaho Falls,83405,Male,Middle Aged,3,Leasing Consultant,2545,4,4,2,1,269,71,Poor,Sale,0,6121,256935.0,686755.0,5.0,48777.0,0,701
434,2023-01-08,2023,1,1,2,8,Mississippi,Hattiesburg,39404,Male,Adult,3,Broker Associate,2348,4,4,2,1,292,43,Excellent,Sale,1,6295,134136.0,684556.0,3.4,49892.0,83,505
435,2021-06-20,2021,2,6,25,20,Arizona,Phoenix,85077,Male,Middle Aged,4,Leasing Consultant,4791,6,6,3,2,477,54,Average,Sale,2,5137,20497.0,152127.0,5.0,6577.0,16,46
436,2022-06-17,2022,2,6,24,17,Texas,El Paso,79984,Male,Middle Aged,3,Leasing Consultant,4563,6,6,3,2,493,1,Average,Rental,2,7031,314906.0,518206.0,7.426583250676372,38485.0,28,643
437,2022-05-05,2022,2,5,18,5,New Hampshire,Manchester,3105,Male,Adult,2,Listing Coordinator,814,1,1,1,1,94,44,Excellent,Sale,3,0,24543.0,641501.0,3.9,23530.0,47,0
438,2021-10-30,2021,4,10,44,30,North Carolina,Wilmington,28405,Female,Middle Aged,1,Real Estate Agent,1131,2,2,1,1,188,41,Poor,Sale,0,7421,395844.0,371542.0,4.0,3789.0,0,993
439,2023-04-12,2023,2,4,15,12,Missouri,Saint Louis,63110,Male,Middle Aged,3,Broker Associate,2027,3,3,2,1,108,49,Poor,Sale,1,0,912978.0,343190.0,3.6,38361.0,123,745
440,2021-12-04,2021,4,12,49,4,Colorado,Denver,80217,Female,Middle Aged,2,Leasing Consultant,4533,6,6,3,2,452,51,Poor,Rental,1,7603,357692.0,651270.0,4.9,20151.0,39,0
441,2022-06-25,2022,2,6,26,25,California,Pasadena,91186,Male,Adult,4,Property Manager,1771,3,3,2,1,3,46,Poor,Sale,0,9651,377629.0,743593.0,4.2,11078.0,0,0
442,2023-07-05,2023,3,7,27,5,Texas,Austin,78754,Female,Adult,2,Leasing Consultant,2802,4,4,2,1,261,5,Excellent,Rental,1,0,492391.0,997927.0,2.7,8902.0,97,0
443,2022-10-16,2022,4,10,42,16,Texas,El Paso,79989,Male,Senior,2,Listing Coordinator,1529,3,3,2,1,17,61,Poor,Sale,1,0,822248.0,386535.0,3.6,45863.0,100,0
444,2023-11-02,2023,4,11,44,2,Colorado,Denver,80223,Male,Adult,4,Real Estate Agent,1302,2,2,1,1,77,65,Poor,Sale,0,9223,406141.2,630320.0,4.6,14426.0,0,1549
445,2022-01-22,2022,1,1,4,22,Arizona,Mesa,85210,Female,Middle Aged,1,Listing Coordinator,2259,3,3,2,1,66,3,Average,Sale,1,1247,114767.0,958236.0,3.4,12554.0,136,798
446,2023-07-30,2023,3,7,31,30,Ohio,Cleveland,44118,Female,Middle Aged,5,Property Manager,3956,5,5,2,2,435,62,Excellent,Rental,0,0,156949.0,445064.0,4.7,48485.0,0,88
447,2022-03-30,2022,1,3,13,30,California,Berkeley,94712,Female,Senior,2,Real Estate Agent,2667,4,4,2,1,23,27,Poor,Rental,1,0,141036.0,184139.0,2.0,5988.0,114,444
448,2021-08-06,2021,3,8,32,6,Alabama,Montgomery,36104,Female,Senior,5,Real Estate Agent,2406,4,4,2,1,39,4,Poor,Sale,1,13889,988492.0,673054.0,2.4,18292.0,162,734
449,2023-03-28,2023,1,3,13,28,Iowa,Des Moines,50330,Female,Middle Aged,1,Listing Coordinator,3570,4,4,2,2,370,10,Average,Sale,2,991,554706.0,887033.0,2.6,35635.0,98,359
450,2021-06-12,2021,2,6,24,12,California,Riverside,92505,Female,Adult,5,Broker Associate,1960,3,3,2,1,127,10,Excellent,Sale,1,6992,984109.0,294133.0,5.6,24360.0,29,454
451,2023-09-02,2023,3,9,35,2,Texas,Fort Worth,76134,Female,Middle Aged,2,Listing Coordinator,2255,3,3,2,1,262,36,Excellent,Sale,2,1143,207376.0,940586.0,4.1,48208.0,43,239
452,2022-01-14,2022,1,1,2,14,Florida,Sarasota,34276,Male,Middle Aged,1,Broker Associate,1387,2,2,1,1,112,47,Excellent,Rental,0,5937,898919.0,973989.0,4.3,8359.0,0,779
453,2021-02-08,2021,1,2,6,8,Massachusetts,Brockton,2305,Male,Senior,1,Leasing Consultant,2906,4,4,2,1,334,31,Average,Rental,0,0,565012.0,204879.0,4.2,39919.0,0,0
454,2022-01-08,2022,1,1,2,8,Virginia,Springfield,22156,Male,Senior,1,Leasing Consultant,2416,4,4,2,1,4,13,Excellent,Rental,1,249,365747.0,420665.0,5.6,40890.0,40,944
455,2022-12-19,2022,4,12,51,19,Virginia,Richmond,23228,Female,Senior,5,Real Estate Agent,1474,3,3,1,1,209,67,Average,Sale,1,9424,369776.0,151033.0,2.9,41414.0,71,0
456,2021-11-06,2021,4,11,45,6,Indiana,Terre Haute,47812,Female,Senior,3,Real Estate Agent,4186,5,5,2,2,530,51,Average,Sale,2,1996,171894.0,186740.0,6.0,49206.0,101,0
457,2022-12-14,2022,4,12,50,14,Pennsylvania,Erie,16550,Female,Senior,2,Real Estate Agent,4523,6,6,3,2,414,38,Average,Sale,1,0,467636.0,762008.0,2.9,21772.0,23,615
458,2023-08-19,2023,3,8,33,19,Texas,Abilene,79699,Female,Senior,4,Real Estate Agent,2707,4,4,2,1,45,40,Average,Sale,1,0,302991.0,576866.0,3.9,42430.0,149,1677
459,2021-06-30,2021,2,6,26,30,California,Oakland,94616,Female,Middle Aged,5,Property Manager,3840,5,5,2,2,676,22,Average,Sale,1,10832,630895.0,209190.0,6.270376213012094,13117.0,78,0
460,2023-06-20,2023,2,6,25,20,Colorado,Denver,80243,Female,Middle Aged,1,Real Estate Agent,1320,2,2,1,1,195,29,Poor,Sale,2,0,601361.0,926502.0,3.1,12356.0,17,1246
461,2023-01-22,2023,1,1,4,22,Indiana,Indianapolis,46247,Female,Middle Aged,1,Listing Coordinator,1119,2,2,1,1,160,17,Average,Sale,1,9860,216212.0,720183.0,3.6,8770.0,161,1116
462,2021-06-24,2021,2,6,25,24,California,North Hollywood,91616,Male,Adult,1,Real Estate Agent,984,1,1,1,1,6,63,Average,Rental,0,311,915669.0,508831.0,9.34750437768139,47563.0,0,369
463,2023-10-06,2023,4,10,40,6,California,Redwood City,94064,Male,Middle Aged,3,Real Estate Agent,3803,5,5,2,2,668,69,Excellent,Sale,3,8851,595357.0,442967.0,3.8,12696.0,48,584
464,2022-07-01,2022,3,7,26,1,Texas,Amarillo,79165,Female,Middle Aged,4,Broker Associate,4057,5,5,2,2,577,47,Poor,Sale,1,0,547198.0,294548.0,2.1,5929.0,57,765
465,2023-07-26,2023,3,7,30,26,Tennessee,Kingsport,37665,Male,Adult,1,Listing Coordinator,2713,4,4,2,1,211,19,Excellent,Sale,2,5064,966562.0,879562.0,5.8,31462.0,39,1639
466,2021-11-20,2021,4,11,47,20,California,Palmdale,93591,Male,Middle Aged,2,Real Estate Agent,3610,5,5,2,2,681,48,Poor,Sale,1,717,141453.0,911484.0,2.8,37518.0,137,0
467,2022-10-12,2022,4,10,41,12,Maryland,Baltimore,21203,Female,Adult,5,Broker Associate,2425,4,4,2,1,191,7,Average,Sale,1,7241,863636.0,445035.0,2.6,49630.0,136,312
468,2023-04-26,2023,2,4,17,26,Texas,Irving,71842,Female,Middle Aged,2,Property Manager,4954,6,6,3,2,723,72,Average,Sale,1,9360,197153.0,662528.0,2.6,13840.0,147,73
469,2021-01-07,2021,1,1,1,7,Kentucky,Louisville,40225,Female,Adult,5,Broker Associate,1906,3,3,2,1,277,72,Excellent,Sale,1,13865,698503.0,503135.0,3.0,23054.0,117,0
470,2023-10-06,2023,4,10,40,6,Indiana,Terre Haute,47812,Male,Senior,3,Leasing Consultant,3566,4,4,2,2,152,48,Average,Sale,1,0,728959.0,925703.0,2.4,29503.0,40,0
471,2023-10-28,2023,4,10,43,28,Florida,Fort Pierce,34949,Female,Middle Aged,1,Broker Associate,3882,5,5,2,2,567,41,Average,Sale,0,0,391959.0,633473.0,5.3,15698.0,0,1274
472,2022-11-29,2022,4,11,48,29,Florida,Port Charlotte,33954,Female,Middle Aged,1,Leasing Consultant,1846,3,3,2,1,70,21,Poor,Rental,2,8030,970687.0,328932.0,4.4,6419.0,136,0
473,2023-10-09,2023,4,10,41,9,Connecticut,New Haven,6520,Female,Senior,1,Leasing Consultant,3189,4,4,2,2,95,47,Average,Rental,1,0,285134.0,200768.0,4.2,28065.0,180,1519
474,2023-10-31,2023,4,10,44,31,Texas,El Paso,88519,Male,Senior,1,Leasing Consultant,3247,4,4,2,2,271,17,Average,Rental,1,4385,747481.0,741857.0,2.9,37517.0,109,983
475,2021-03-11,2021,1,3,10,11,Virginia,Norfolk,23509,Male,Senior,1,Leasing Consultant,4269,5,5,2,2,600,61,Poor,Sale,0,6580,395222.0,881121.0,3.5,19019.0,0,339
476,2021-08-09,2021,3,8,32,9,Texas,Dallas,75216,Male,Adult,1,Property Manager,2428,4,4,2,1,207,50,Excellent,Sale,1,0,150932.0,310417.0,4.8,34950.0,146,86
477,2021-09-20,2021,3,9,38,20,Illinois,Chicago,60630,Male,Senior,5,Real Estate Agent,3216,4,4,2,2,30,60,Poor,Sale,0,0,360872.0,653077.0,4.1,8272.0,0,232
478,2021-01-04,2021,1,1,1,4,South Carolina,Charleston,29411,Male,Adult,2,Property Manager,1551,3,3,2,1,163,47,Average,Sale,0,9713,628468.0,157186.0,4.3,11025.0,0,0
479,2021-08-18,2021,3,8,33,18,North Carolina,Wilmington,28405,Male,Adult,4,Listing Coordinator,870,1,1,1,1,43,49,Poor,Rental,1,6513,847270.0,734503.0,3.1,35875.0,122,39
480,2023-02-06,2023,1,2,6,6,Texas,Houston,66493,Male,Middle Aged,3,Real Estate Agent,1712,3,3,2,1,305,56,Poor,Sale,0,1268,885559.0,599834.0,3.7,47761.0,0,0
481,2022-06-23,2022,2,6,25,23,Texas,San Antonio,78230,Male,Adult,1,Property Manager,2155,3,3,2,1,220,67,Excellent,Sale,2,0,694045.4,922459.0,5.2,42868.0,38,867
482,2022-12-29,2022,4,12,52,29,Florida,Port Charlotte,33954,Female,Middle Aged,1,Leasing Consultant,1846,3,3,2,1,70,21,Poor,Rental,2,8030,970687.0,967668.0,2.2,29920.0,166,5
483,2022-12-13,2022,4,12,50,13,Maryland,Gaithersburg,20883,Male,Middle Aged,5,Property Manager,3986,5,5,2,2,649,20,Poor,Sale,1,0,341668.0,735938.0,5.0,8471.0,118,902
484,2021-09-22,2021,3,9,38,22,Florida,Jacksonville,32230,Male,Middle Aged,3,Listing Coordinator,3192,4,4,2,2,550,60,Poor,Sale,0,5830,753091.0,438349.0,2.3,31710.0,0,0
485,2023-02-06,2023,1,2,6,6,Illinois,Chicago,60691,Male,Adult,2,Leasing Consultant,3565,4,4,2,2,640,54,Excellent,Rental,1,2881,752190.0,750003.0,4.4,8398.0,138,0
486,2023-04-07,2023,2,4,14,7,Tennessee,Memphis,38143,Female,Senior,4,Leasing Consultant,3911,5,5,2,2,32,8,Average,Sale,2,8097,897412.0,606162.0,5.3,41715.0,24,668
487,2023-03-26,2023,1,3,13,26,Texas,Irving,71842,Female,Middle Aged,2,Property Manager,4954,6,6,3,2,723,72,Average,Sale,1,9360,197153.0,523924.0,5.8,1467.0,116,42
488,2021-08-08,2021,3,8,32,8,Arizona,Phoenix,85010,Female,Middle Aged,2,Leasing Consultant,3573,4,4,2,2,644,4,Poor,Rental,1,5563,299692.4,436002.0,2.0,25213.0,76,852
489,2021-05-31,2021,2,5,22,31,Oklahoma,Oklahoma City,73179,Female,Senior,1,Broker Associate,1775,3,3,2,1,144,11,Excellent,Rental,1,18165,216078.0,233991.0,3.1,39277.0,100,64
490,2021-04-10,2021,2,4,15,10,New York,Albany,12262,Male,Middle Aged,3,Listing Coordinator,2541,4,4,2,1,66,50,Average,Rental,2,9155,377626.0,684917.0,4.6,4687.0,15,0
491,2021-10-17,2021,4,10,42,17,Mississippi,Jackson,39282,Female,Middle Aged,1,Property Manager,1433,3,3,1,1,121,9,Average,Sale,2,0,199163.0,903749.0,2.1,46249.0,78,0
492,2022-03-30,2022,1,3,13,30,South Carolina,Columbia,29240,Male,Middle Aged,3,Leasing Consultant,4734,6,6,3,2,416,37,Average,Sale,1,0,201352.0,241686.0,4.7,37782.0,99,0
493,2021-06-16,2021,2,6,24,16,Maryland,Baltimore,21239,Female,Middle Aged,1,Broker Associate,1525,3,3,2,1,64,4,Excellent,Sale,1,1455,736868.0,167868.0,2.9,46020.0,44,762
494,2022-02-27,2022,1,2,9,27,California,San Francisco,94116,Female,Senior,2,Property Manager,544,1,1,1,1,89,57,Average,Rental,2,8135,690136.0,164284.0,3.2,49899.0,89,0
495,2023-11-10,2023,4,11,45,10,Massachusetts,Boston,2114,Male,Middle Aged,2,Real Estate Agent,4272,5,5,2,2,690,38,Excellent,Sale,0,9208,119961.0,719705.0,4.3,47659.0,0,1496
496,2021-06-13,2021,2,6,24,13,New York,New Hyde Park,11044,Female,Adult,5,Property Manager,893,1,1,1,1,129,42,Excellent,Sale,0,0,386133.0,973795.0,2.4,15241.0,0,0
497,2021-01-16,2021,1,1,3,16,Ohio,Dayton,45414,Male,Middle Aged,5,Property Manager,3890,5,5,2,2,482,34,Average,Rental,1,7516,610724.0,908161.0,4.6,27636.0,114,593
498,2021-01-05,2021,1,1,1,5,Missouri,Saint Louis,63169,Female,Senior,4,Listing Coordinator,3073,4,4,2,2,99,56,Poor,Sale,2,8898,796238.0,725466.0,4.0,5672.0,82,0
499,2023-10-24,2023,4,10,43,24,South Carolina,Aiken,29805,Male,Adult,4,Broker Associate,2066,3,3,2,1,295,23,Average,Sale,1,9025,302437.0,601588.0,3.6,10247.0,49,1548
500,2023-08-23,2023,3,8,34,23,Minnesota,Saint Paul,55103,Female,Middle Aged,3,Listing Coordinator,3568,4,4,2,2,72,69,Average,Rental,0,3931,302190.0,754016.0,3.1,4248.0,0,453
501,2021-01-10,2021,1,1,2,10,Mississippi,Meridian,39305,Male,Adult,5,Property Manager,2949,4,4,2,1,261,48,Excellent,Rental,1,7029,728186.0,341111.0,3.0,43605.0,118,564
502,2021-06-27,2021,2,6,26,27,North Carolina,Winston Salem,27116,Male,Adult,1,Real Estate Agent,1989,3,3,2,1,381,58,Poor,Rental,2,11537,271050.0,853997.0,2.4,20892.0,140,0
503,2022-02-07,2022,1,2,6,7,Alabama,Mobile,36628,Male,Adult,5,Leasing Consultant,3580,4,4,2,2,243,2,Excellent,Rental,2,3565,235388.0,613595.0,2.6,49630.0,144,1064
504,2023-03-18,2023,1,3,11,18,Louisiana,Shreveport,71115,Female,Senior,5,Real Estate Agent,541,1,1,1,1,92,5,Excellent,Sale,2,0,761972.0,614264.0,4.0,9779.0,24,0
505,2022-09-28,2022,3,9,39,28,Arizona,Phoenix,85010,Female,Middle Aged,3,Listing Coordinator,3214,4,4,2,2,458,65,Average,Sale,2,6399,645235.0,603841.0,6.0,48085.0,10,854
506,2021-03-31,2021,1,3,13,31,Utah,Ogden,84403,Male,Adult,4,Real Estate Agent,4075,5,5,2,2,798,12,Average,Rental,1,8180,840076.0,720616.0,4.0,19978.0,38,0
507,2023-11-29,2023,4,11,48,29,California,Chula Vista,91913,Male,Senior,4,Real Estate Agent,2607,4,4,2,1,134,72,Poor,Rental,1,1193,867543.0,259365.0,4.7,36886.0,22,362
508,2023-05-23,2023,2,5,21,23,Maryland,Hagerstown,21747,Male,Adult,5,Listing Coordinator,3031,4,4,2,2,401,11,Average,Sale,1,13708,81833.0,219367.0,3.8,48129.0,9,715
509,2023-01-02,2023,1,1,1,2,Texas,Fort Worth,76121,Male,Adult,1,Leasing Consultant,1608,3,3,2,1,303,7,Average,Sale,1,5784,448168.0,445703.0,4.1,43240.0,103,1384
510,2023-09-13,2023,3,9,37,13,Florida,Ocala,44983,Male,Middle Aged,5,Real Estate Agent,3671,5,5,2,2,640,15,Average,Sale,1,2135,300904.0,988919.0,3.9,37581.0,69,126
511,2022-03-25,2022,1,3,12,25,Kansas,Shawnee Mission,66286,Male,Adult,4,Real Estate Agent,771,1,1,1,1,78,73,Poor,Sale,1,0,793151.0,461687.0,2.2,12110.0,151,0
512,2023-03-21,2023,1,3,12,21,Ohio,Cincinnati,45264,Male,Middle Aged,5,Real Estate Agent,4042,5,5,2,2,538,28,Excellent,Sale,2,2983,30403.0,566470.0,4.3,44944.0,129,471
513,2021-11-16,2021,4,11,46,16,Nebraska,Lincoln,68505,Female,Middle Aged,4,Property Manager,1218,2,2,1,1,77,32,Poor,Sale,2,576,677359.0,753889.0,4.6,10728.0,45,0
514,2023-09-18,2023,3,9,38,18,Illinois,Chicago,60697,Female,Adult,2,Real Estate Agent,662,1,1,1,1,52,35,Average,Rental,0,5522,772870.0,982816.0,2.5,7987.0,0,722
515,2021-10-24,2021,4,10,43,24,Ohio,Toledo,43699,Female,Senior,5,Listing Coordinator,4328,5,5,2,2,808,69,Average,Sale,1,8197,518206.0,794664.0,5.0,25849.0,88,0
516,2023-08-09,2023,3,8,32,9,Texas,Irving,75037,Female,Adult,4,Real Estate Agent,1085,2,2,1,1,129,10,Poor,Rental,1,9994,325762.0,813091.0,5.8,1748.0,59,0
517,2023-09-16,2023,3,9,37,16,Illinois,Joliet,60435,Female,Adult,3,Broker Associate,3864,5,5,2,2,176,47,Poor,Rental,2,8119,201175.0,781805.0,5.6,20871.0,152,674
518,2021-06-08,2021,2,6,23,8,Texas,El Paso,79923,Female,Adult,5,Real Estate Agent,2257,3,3,2,1,260,27,Poor,Sale,2,7426,424560.6,477450.0,5.6,40890.0,79,0
519,2022-05-05,2022,2,5,18,5,New Hampshire,Manchester,3105,Male,Adult,2,Listing Coordinator,814,1,1,1,1,94,44,Excellent,Sale,3,0,24543.0,661973.0,5.1,20193.0,47,0
520,2023-05-16,2023,2,5,20,16,Michigan,Detroit,48267,Male,Middle Aged,3,Real Estate Agent,4559,6,6,3,2,570,64,Average,Sale,0,959,997212.0,306572.0,9.12303524928133,41796.0,0,385
521,2023-08-28,2023,3,8,35,28,Texas,Houston,77245,Male,Senior,1,Listing Coordinator,2988,4,4,2,1,291,44,Excellent,Rental,2,0,417781.6,623081.0,5.0,1051.0,48,320
522,2023-05-12,2023,2,5,19,12,Missouri,Saint Louis,63110,Male,Middle Aged,3,Broker Associate,2027,3,3,2,1,108,49,Poor,Sale,1,0,912978.0,256140.0,3.9,29224.0,153,775
523,2022-05-14,2022,2,5,20,14,Florida,Fort Myers,33913,Female,Middle Aged,5,Property Manager,3705,5,5,2,2,687,13,Poor,Sale,1,11241,771716.0,680901.0,4.3,45678.0,140,156
524,2022-10-17,2022,4,10,42,17,New York,New York City,10280,Male,Middle Aged,5,Listing Coordinator,3320,4,4,2,2,341,43,Poor,Sale,1,6749,86623.0,223384.0,3.6,8770.0,120,1156
525,2023-05-11,2023,2,5,19,11,Indiana,South Bend,46699,Male,Middle Aged,3,Real Estate Agent,4596,6,6,3,2,209,32,Average,Rental,0,0,922438.0,851480.0,4.0,813.0,0,489
526,2023-10-26,2023,4,10,43,26,Tennessee,Kingsport,37665,Male,Adult,1,Listing Coordinator,2713,4,4,2,1,211,19,Excellent,Sale,2,5064,966562.0,151687.0,2.3,5207.0,131,1731
527,2022-09-24,2022,3,9,39,24,North Carolina,Charlotte,28215,Male,Adult,4,Leasing Consultant,2680,4,4,2,1,278,10,Excellent,Sale,1,5330,515367.0,326890.0,4.4,6419.0,102,523
528,2021-08-30,2021,3,8,35,30,Kentucky,London,40745,Male,Middle Aged,4,Listing Coordinator,3458,4,4,2,2,276,3,Poor,Sale,1,16766,905193.0,499984.0,5.5,39981.0,135,0
529,2021-05-19,2021,2,5,20,19,Tennessee,Chattanooga,37405,Male,Middle Aged,3,Property Manager,2949,4,4,2,1,443,52,Poor,Rental,3,0,954117.0,834834.0,3.6,39086.0,158,0
530,2021-09-16,2021,3,9,37,16,Kansas,Wichita,67215,Male,Adult,3,Broker Associate,4403,5,6,2,2,698,48,Average,Rental,0,0,582139.0,864584.0,3.1,12356.0,0,0
531,2023-09-15,2023,3,9,37,15,Colorado,Englewood,80150,Female,Adult,2,Real Estate Agent,4824,6,6,3,2,519,28,Poor,Rental,2,2549,344354.8,181899.0,2.1,6303.0,84,182
532,2023-01-14,2023,1,1,2,14,Arkansas,Fort Smith,72905,Female,Middle Aged,4,Leasing Consultant,4958,6,6,3,2,788,18,Excellent,Rental,1,6524,564947.0,535991.0,2.1,41730.0,89,1454
533,2023-09-20,2023,3,9,38,20,Colorado,Denver,80243,Female,Middle Aged,1,Real Estate Agent,1320,2,2,1,1,195,29,Poor,Sale,2,0,601361.0,341081.0,3.4,44170.0,109,1338
534,2023-03-26,2023,1,3,13,26,Indiana,South Bend,46634,Female,Middle Aged,1,Broker Associate,2733,4,4,2,1,7,14,Average,Rental,2,9552,197155.0,486078.0,3.5,16318.0,4,290
535,2021-02-28,2021,1,2,9,28,California,San Bernardino,92405,Female,Middle Aged,3,Leasing Consultant,1480,3,3,1,1,201,66,Excellent,Rental,1,0,187029.0,538558.0,2.3,22800.0,24,718
536,2022-01-12,2022,1,1,2,12,Wisconsin,Green Bay,54313,Female,Adult,3,Leasing Consultant,4874,6,6,3,2,409,70,Poor,Sale,1,0,451393.0,910414.0,4.0,19783.0,103,841
537,2023-09-15,2023,3,9,37,15,Florida,Brooksville,34605,Male,Middle Aged,1,Listing Coordinator,3997,5,5,2,2,386,21,Poor,Rental,2,7527,491361.4,219851.0,4.2,4915.0,170,1105
538,2021-12-15,2021,4,12,50,15,Washington,Vancouver,93010,Female,Adult,1,Leasing Consultant,3889,5,5,2,2,9,31,Poor,Sale,1,6277,227855.0,335102.0,5.3,37843.0,148,0
539,2022-07-16,2022,3,7,29,16,Minnesota,Maple Plain,55572,Male,Adult,5,Property Manager,3063,4,4,2,2,605,37,Average,Rental,1,1466,168352.0,655047.0,5.0,1305.0,83,0
540,2022-08-22,2022,3,8,34,22,Louisiana,Baton Rouge,70883,Female,Senior,5,Real Estate Agent,3320,4,4,2,2,292,52,Average,Sale,2,10869,362815.0,471231.0,4.6,48514.0,113,1235
541,2021-12-08,2021,4,12,49,8,Arizona,Glendale,85311,Male,Senior,3,Property Manager,4810,6,6,3,2,491,53,Excellent,Sale,0,0,293011.0,545382.0,3.2,38110.0,0,390
542,2021-04-29,2021,2,4,17,29,Texas,Houston,77070,Male,Middle Aged,4,Real Estate Agent,1434,3,3,1,1,162,26,Excellent,Sale,0,0,164025.0,733475.0,4.9,20556.0,0,465
543,2023-12-01,2023,4,12,48,1,North Carolina,Charlotte,28247,Male,Middle Aged,4,Leasing Consultant,586,1,1,1,1,50,7,Poor,Sale,1,0,328962.0,415755.0,4.6,26787.0,51,1384
544,2023-07-15,2023,3,7,28,15,Florida,Lake Worth,33467,Male,Senior,5,Real Estate Agent,2165,3,3,2,1,340,16,Poor,Sale,1,6166,252409.0,204087.0,5.4,46525.0,97,914
545,2023-07-10,2023,3,7,28,10,Massachusetts,Springfield,1129,Female,Adult,3,Real Estate Agent,3112,4,4,2,2,293,16,Excellent,Sale,0,0,492352.0,526541.0,3.0,27727.0,0,713
546,2021-12-13,2021,4,12,50,13,North Carolina,Charlotte,28210,Male,Senior,2,Property Manager,2009,3,3,2,1,38,48,Excellent,Rental,1,0,497698.0,199099.0,5.5,16703.0,87,702
547,2021-05-09,2021,2,5,19,9,Minnesota,Minneapolis,55448,Male,Middle Aged,2,Broker Associate,4917,6,6,3,2,219,37,Excellent,Rental,1,4718,805504.0,892886.0,4.3,8173.0,144,0
548,2021-02-07,2021,1,2,6,7,Massachusetts,Springfield,1114,Male,Middle Aged,4,Broker Associate,2474,4,4,2,1,178,31,Average,Sale,1,9522,41461.0,186013.0,2.3,40647.0,111,0
549,2023-09-01,2023,3,9,35,1,Pennsylvania,Valley Forge,19495,Male,Adult,3,Broker Associate,2477,4,4,2,1,120,52,Average,Rental,1,0,942432.0,368960.0,3.2,30782.0,69,582
550,2021-10-12,2021,4,10,41,12,California,Riverside,92505,Female,Adult,5,Broker Associate,1960,3,3,2,1,127,10,Excellent,Sale,1,6992,984109.0,506541.0,5.7,9848.0,151,576
551,2021-06-10,2021,2,6,23,10,Oklahoma,Oklahoma City,73190,Male,Middle Aged,5,Broker Associate,4754,6,6,3,2,539,30,Poor,Sale,0,0,242466.0,745442.0,4.3,12490.0,0,0
552,2021-01-14,2021,1,1,2,14,Pennsylvania,Philadelphia,19160,Female,Middle Aged,2,Broker Associate,1225,2,2,1,1,159,16,Average,Rental,2,4343,665585.0,459419.0,5.9,33978.0,145,503
